Order_ID,Customer,Product_ID,Destination_Port,Unit_quantity,Weight,decision_space_size,decision_space_plants,decision
1447156569,V555555_6,1675615,PORT09,1333,8.84,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447397810,V555555_6,1675615,PORT09,2744,22.56,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323881,V555555_6,1675615,PORT09,5316,40.7,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163437,V555555_6,1675615,PORT09,5324,41.3,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163438,V555555_6,1675615,PORT09,5301,40.3,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447320818,V555555_6,1675615,PORT09,5315,38.08,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447326752,V555555_6,1675615,PORT09,9275,75.88,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447283780,V555555_6,1675615,PORT09,1788,11.56,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447325739,V555555_6,1675615,PORT09,7331,48.88,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447407900,V555555_6,1675655,PORT09,535,2.300687091,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447283827,V555555_6,1675655,PORT09,555,3.22,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447169012,V555555_6,1675655,PORT09,558,3.3,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447175820,V555555_6,1675655,PORT09,746,4.44,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447218771,V555555_6,1675655,PORT09,1329,9.14,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447283794,V555555_6,1675655,PORT09,3166,20.7,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163441,V555555_6,1675654,PORT09,3248,25.2,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447240289,V555555_6,1699772,PORT09,1264,10.59889627,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447225101,V555555_6,1699772,PORT09,1279,12.59889627,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447251202,V555555_6,1699772,PORT09,2302,21.94,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447251207,V555555_6,1696074,PORT09,1280,8.879148422,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447167274,V555555_6,1696074,PORT09,3278,26.63744526,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447257096,V555555_6,1696074,PORT09,297,0.355165937,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447346149,V555555_6,1696074,PORT09,3271,27.63744526,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447397845,V555555_6,1696074,PORT09,3293,24.63744526,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447205764,V555555_6,1696074,PORT09,600,2.450644964,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447346148,V555555_6,1696074,PORT09,3314,25.63744526,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447370917,V555555_6,1696074,PORT09,5352,44.28365695,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163358,V555555_6,1696074,PORT09,2249,16.75829684,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447208236,V555555_6,1696074,PORT09,451,1.225322482,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447211859,V555555_6,1696074,PORT09,821,5.203180975,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447267330,V555555_6,1696074,PORT09,368,0.355165937,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224983,V555555_6,1699771,PORT09,1321,7.291627211,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224945,V555555_6,1699771,PORT09,1239,6.964304881,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447138690,V555555_6,1696073,PORT09,310,0.188150846,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447178873,V555555_6,1696073,PORT09,316,0.025951841,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447230408,V555555_6,1696073,PORT09,252,0.071367562,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447246308,V555555_6,1696073,PORT09,294,0.233566567,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447267014,V555555_6,1696073,PORT09,361,0.648796019,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447167595,V555555_6,1696073,PORT09,314,0.34386189,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163359,V555555_6,1696073,PORT09,1313,6.487960193,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447326513,V555555_6,1696073,PORT09,762,2.789822883,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447184187,V555555_6,1699770,PORT09,1090,5.29448876,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224982,V555555_6,1699768,PORT09,1258,5.519553978,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224970,V555555_6,1699768,PORT09,796,2.759776989,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224969,V555555_6,1699769,PORT09,806,2.71621423,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224981,V555555_6,1699769,PORT09,1285,5.432428459,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224980,V555555_6,1699766,PORT09,1330,5.393875148,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447224972,V555555_6,1699766,PORT09,453,1.07877503,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447185873,V555555_6,1695346,PORT09,262,0.072806373,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163362,V555555_6,1695346,PORT09,1274,3.831914367,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447203790,V555555_6,1695346,PORT09,1366,4.29940792,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447208235,V555555_6,1695346,PORT09,1154,3.291614441,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447203761,V555555_6,1695346,PORT09,1277,3.831914367,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447154114,V555555_6,1695346,PORT09,651,1.532765747,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447229249,V555555_6,1695346,PORT09,1249,3.831914367,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447369733,V555555_6,1695345,PORT09,1296,3.847353747,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447362806,V555555_6,1695345,PORT09,1242,3.771915439,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447283833,V555555_6,1695345,PORT09,915,2.263149263,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447369731,V555555_6,1695345,PORT09,1808,5.84646893,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447362783,V555555_6,1695345,PORT09,1270,3.771915439,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447283834,V555555_6,1695345,PORT09,1256,3.809634593,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447163363,V555555_6,1695345,PORT09,1285,3.771915439,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447360381,V555555_6,1695348,PORT09,1291,3.589271778,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447214883,V555555_6,1695348,PORT09,1287,3.5188939,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447394122,V555555_6,1695348,PORT09,1462,4.088954712,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447373096,V555555_6,1695348,PORT09,1316,3.5188939,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447211162,V555555_6,1695348,PORT09,2296,7.0377878,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447167273,V555555_6,1695348,PORT09,5328,16.5944695,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447360382,V555555_6,1695348,PORT09,7236,26.56187942,3,['PLANT03' 'PLANT04' 'PLANT10'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447182721,V555555_6,1676853,PORT09,649,1.083066433,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447295175,V555555_6,1676853,PORT09,298,0.105665018,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447371902,V555555_6,1676853,PORT09,415,0.264162545,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447275608,V555555_6,1676853,PORT09,1175,2.24538163,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447358503,V555555_6,1676853,PORT09,284,0.066040636,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447362401,V555555_6,1676853,PORT09,274,0.105665018,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447194689,V555555_6,1676853,PORT09,447,0.528325089,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447358431,V555555_6,1676853,PORT09,325,0.092456891,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447178305,V555555_6,1676853,PORT09,5616,11.5,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447258808,V555555_6,1676853,PORT09,13058,25.74,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447147590,V555555_6,1676853,PORT09,13293,26.58,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447360195,V555555_6,1676851,PORT09,10299,14.33903448,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447283107,V555555_6,1682908,PORT09,353,1.98,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447407431,V555555_6,1682908,PORT09,271,1.98,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447185361,V555555_6,1685214,PORT09,349,1.0625,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447321832,V555555_6,1685214,PORT09,837,8.22,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447282639,V555555_6,1655818,PORT09,10291,26.92,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323789,V555555_6,1655818,PORT09,10308,27.8,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447282638,V555555_6,1655818,PORT09,20261,46.5,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447282637,V555555_6,1655818,PORT09,20302,49.44,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323788,V555555_6,1655818,PORT09,20331,50.16,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323787,V555555_6,1655818,PORT09,20307,51.08,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447379083,V555555_6,1700142,PORT09,26313,30.03317051,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447208347,V555555_6,1668607,PORT09,308,0.270577452,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447295177,V555555_6,1668608,PORT09,360,0.841344325,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323791,V555555_6,1668612,PORT09,588,8.96,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447251214,V555555_6,1668607,PORT09,638,9.48,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323940,V555555_6,1668608,PORT09,2327,55.72,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447333790,V555555_6,1654766,PORT09,689,6.396880734,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447269512,V555555_6,1654766,PORT09,971,12.79376147,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447228784,V555555_6,1654766,PORT09,954,11.6,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447206221,V555555_6,1683704,PORT09,453,0.994498472,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447372961,V555555_6,1683704,PORT09,672,2.088446791,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447290075,V555555_6,1683704,PORT09,1136,4.077443734,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447367923,V555555_6,1683704,PORT09,1510,5.64,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447295172,V555555_6,1700105,PORT09,251,0.093690924,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447282468,V555555_6,1700094,PORT09,290,0.630169051,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447401852,V555555_6,1700094,PORT09,262,0.630169051,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447204791,V555555_6,1700094,PORT09,291,0.25206762,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447381073,V555555_6,1700094,PORT09,300,1.260338101,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447230407,V555555_6,1700097,PORT09,339,0.178721934,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447160490,V555555_6,1700097,PORT09,274,0.670207254,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447206363,V555555_6,1651302,PORT09,347,0.385097055,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323936,V555555_6,1651302,PORT09,486,1.6599011,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447383187,V555555_6,1651302,PORT09,308,0.066396044,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447161686,V555555_6,1651302,PORT09,445,0.796752528,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447258816,V555555_6,1651302,PORT09,546,1.593505056,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447207593,V555555_6,1651302,PORT09,774,3.1,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447323917,V555555_6,1651302,PORT09,1131,4.02,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447161664,V555555_6,1651302,PORT09,1093,4,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447258817,V555555_6,1651302,PORT09,1012,3.6,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447273193,V555555_6,1651302,PORT09,1288,4.12,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447355133,V555555_6,1651302,PORT09,1328,4.1,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447334361,V555555_6,1651302,PORT09,1239,4.06,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447353777,V555555_6,1651299,PORT09,505,0.608458439,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447185737,V555555_6,1651299,PORT09,396,0.304229219,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447196773,V555555_6,1651299,PORT09,1368,3.346521412,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447269644,V555555_6,1651299,PORT09,509,0.608458439,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447156640,V555555_6,1651299,PORT09,554,0.79099597,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447346493,V555555_6,1651299,PORT09,2233,6.084584385,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447365768,V555555_6,1651299,PORT09,1262,3.042292193,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447266958,V555555_6,1651299,PORT09,1296,3.042292193,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163450,V555555_6,1651299,PORT09,10266,26.82,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447204820,V555555_6,1651299,PORT09,50318,132.46,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447163451,V555555_6,1651299,PORT09,10272,25.68,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447204821,V555555_6,1651299,PORT09,40302,96.04,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447389133,V555555_6,1651298,PORT09,2258,4.596727273,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447290061,V555555_6,1651298,PORT09,2278,4.596727273,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447290056,V555555_6,1651298,PORT09,2245,4.596727273,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447375160,V555555_6,1651298,PORT09,2270,4.596727273,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447392891,V555555_6,1651298,PORT09,4257,7.74,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447269422,V555555_6,1651298,PORT09,6319,9.98,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447172199,V555555_6,1651298,PORT09,8260,12.98,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447206391,V555555_6,1689786,PORT09,333,3.98,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377266,V555555_6,1689786,PORT09,359,7.8,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447381072,V555555_6,1693747,PORT09,240,0.308330964,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447260492,V555555_6,1693747,PORT09,561,35.7,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447338893,V555555_6,1689784,PORT09,311,2.880792952,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447338892,V555555_6,1689782,PORT09,352,2.178288043,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447338891,V555555_6,1689780,PORT09,351,1.937474848,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447163433,V555555_6,1688575,PORT09,740,42.21704643,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447194676,V555555_6,1688575,PORT09,749,43.21704643,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447267009,V555555_6,1689546,PORT09,1300,70.62544164,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447346598,V555555_6,1689546,PORT09,1177,64.96289748,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447208185,V555555_6,1689546,PORT09,1326,72.62544164,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447165540,V555555_6,1689546,PORT09,368,3.831272082,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447257095,V555555_6,1689546,PORT09,1242,72.62544164,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447291620,V555555_6,1689546,PORT09,864,43.1439929,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447348796,V555555_6,1689546,PORT09,1215,66.96289748,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447334424,V555555_6,1689548,PORT09,315,0.148959575,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447184534,V555555_6,1689548,PORT09,2293,149.9595753,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447346600,V555555_6,1689548,PORT09,1156,69.829178,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447348795,V555555_6,1689548,PORT09,2260,150.8106157,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447267010,V555555_6,1689548,PORT09,2315,140.9595753,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447171214,V555555_6,1689548,PORT09,1294,71.47978763,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447163434,V555555_6,1689547,PORT09,1328,72.98627187,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447346599,V555555_6,1689547,PORT09,490,10.58978977,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447184533,V555555_6,1689547,PORT09,1220,64.54654644,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447165541,V555555_6,1689547,PORT09,274,1.439725437,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447348794,V555555_6,1689547,PORT09,1235,75.98627187,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447348797,V555555_6,1689547,PORT09,1131,65.3964821,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447323939,V555555_6,1689788,PORT09,370,1.276195801,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447267026,V555555_6,1689788,PORT09,451,2.552391603,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447348853,V555555_6,1689788,PORT09,428,1.276195801,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
